duration (seconds),emg amplitude
28.746348,0
28.747448,9
28.748556,9
28.74966,9
28.75076,16
28.751956,49
28.75314,100
28.754408,100
28.755692,36
28.75688,36
28.75808,400
28.75936,625
28.760628,324
28.7619,64
28.763092,0
28.7642,9
28.7653,16
28.766496,9
28.767596,16
28.768784,36
28.769972,64
28.77116,64
28.77236,4
28.773464,100
28.774744,324
28.776008,256
28.777284,81
28.778476,4
28.779584,0
28.780692,1
28.781804,4
28.782908,1
28.784008,9
28.7851,25
28.786296,81
28.787472,100
28.78876,49
28.78996,4
28.791064,289
28.792328,529
28.793604,289
28.794888,64
28.79608,0
28.797184,4
28.798288,4
28.799392,4
28.800492,4
28.801596,16
28.802784,64
28.803968,100
28.805248,64
28.806448,0
28.807556,196
28.80882,529
28.8101,361
28.81138,81
28.812572,1
28.813676,1
28.81478,1
28.815876,1
28.81698,4
28.81808,16
28.819268,49
28.82046,64
28.821656,64
28.822848,4
28.82396,49
28.82514,361
28.826416,400
28.8277,169
28.828972,16
28.83016,0
28.83126,4
28.832364,9
28.833476,9
28.834576,16
28.835756,49
28.836956,81
28.838144,81
28.839344,4
28.840444,100
28.841716,484
28.842992,484
28.844272,169
28.84554,9
28.84664,0
28.847752,9
28.84886,9
28.84996,16
28.851152,25
28.85234,64
28.85352,100
28.854796,81
28.855988,25
28.857184,25
28.858388,361
28.85966,576
28.860924,324
28.862208,64
28.8634,1
28.8645,1
28.865608,9
28.866708,25
28.867896,64
28.869076,100
28.870352,121
28.871628,121
28.87292,1
28.874024,225
28.875292,729
28.876564,576
28.877852,169
28.879124,9
28.880228,4
28.881328,4
28.882436,4
28.88354,4
28.88464,25
28.885832,49
28.887016,81
28.888208,81
28.889408,16
28.890596,49
28.891776,361
28.89306,400
28.89434,144
28.895612,9
28.896732,1
28.89782,4
28.89892,4
28.900028,4
28.901128,16
28.90232,64
28.903508,100
28.90478,100
28.90606,9
28.90716,144
28.908444,576
28.909724,529
28.911,169
28.912268,9
28.913372,4
28.914476,9
28.915576,9
28.916684,9
28.917796,16
28.918976,49
28.920172,64
28.921352,81
28.922556,16
28.923736,64
28.924936,441
28.926208,576
28.927484,289
28.928756,36
28.929948,1
28.931048,25
28.932248,25
28.933436,16
28.934616,25
28.935808,36
28.937,64
28.938192,64
28.939384,1
28.940488,121
28.941768,361
28.943032,289
28.944316,81
28.945508,4
28.946608,0
28.94772,4
28.94882,4
28.949928,4
28.951024,9
28.952132,25
28.95332,49
28.954504,64
28.955704,25
28.9569,9
28.958,289
28.959276,576
28.960548,361
28.961824,81
28.963016,0
28.96412,9
28.96522,16
28.966408,9
28.967512,16
28.968704,49
28.969888,100
28.971168,100
28.97244,36
28.973644,9
28.97474,289
28.97602,529
28.977296,324
28.978568,64
28.97976,1
28.98086,1
28.981964,1
28.983076,4
28.98418,9
28.98528,36
28.986476,81
28.987652,100
28.988928,64
28.990124,4
28.991236,289
28.992508,576
28.993788,361
28.99506,81
28.996248,1
28.997356,1
28.998456,9
28.99956,4
29.000664,16
29.001864,25
29.003044,49
29.00424,49
29.005424,36
29.00662,1
29.00772,169
29.009,400
29.010284,256
29.011548,64
29.01274,1
29.013848,1
29.014944,4
29.016052,1
29.01716,4
29.018264,9
29.019364,36
29.020556,64
29.02174,64
29.022936,4
29.024044,121
29.02532,441
29.0266,361
29.027864,144
29.02914,9
29.030244,1
29.031356,9
29.032464,4
29.033568,9
29.034672,16
29.03586,49
29.037032,100
29.038312,81
29.039512,0
29.040616,196
29.041896,484
29.04316,324
29.04444,81
29.045636,0
29.04674,9
29.047848,9
29.048952,4
29.050056,9
29.051156,16
29.052348,36
29.053524,81
29.054712,121
29.055996,36
29.0572,36
29.058384,400
29.05966,625
29.060928,361
29.062208,81
29.0634,0
29.064504,4
29.065608,9
29.066712,9
29.067816,9
29.068916,36
29.070112,64
29.071288,81
29.0725,25
29.073688,36
29.07488,324
29.076148,441
29.07742,196
29.078704,16
29.079892,1
29.081,9
29.0821,9
29.083208,4
29.084304,4
29.085412,16
29.086596,49
29.0878,49
29.088984,25
29.090176,1
29.09128,225
29.092556,484
29.093828,324
29.095108,81
29.0963,1
29.0974,4
29.0985,9
29.0996,9
29.100712,9
29.101816,25
29.102996,49
29.104192,81
29.105384,49
29.106584,0
29.107684,169
29.108956,484
29.110236,361
29.111512,121
29.112788,4
29.113884,1
29.114996,9
29.116096,9
29.1172,16
29.118392,49
29.11958,100
29.120852,121
29.12212,81
29.12332,0
29.124424,289
29.125704,676
29.126984,484
29.12826,121
29.129528,4
29.130636,4
29.13174,9
29.132848,9
29.133948,16
29.135144,36
29.136328,64
29.137504,121
29.138784,100
29.140072,4
29.141176,169
29.142448,576
29.143724,441
29.144996,121
29.146292,4
29.147388,1
29.148488,9
29.149592,4
29.150688,4
29.151792,16
29.152984,49
29.154168,100
29.155452,100
29.156732,4
29.15784,169
29.159108,484
29.16038,361
29.161668,100
29.16294,4
29.16404,1
29.165136,4
29.166244,1
29.167356,4
29.168456,25
29.16964,64
29.170828,81
29.172024,81
29.173216,0
29.174324,225
29.175596,625
29.17688,441
29.178152,121
29.179424,1
29.180524,9
29.181632,16
29.182816,16
29.184016,16
29.185208,36
29.186396,64
29.187572,81
29.188764,49
29.189964,9
29.191064,289
29.192344,529
29.193624,324
29.194888,81
29.196084,0
29.197188,9
29.198292,9
29.1994,9
29.200504,9
29.201608,25
29.202796,49
29.20398,64
29.205172,49
29.206364,4
29.207472,121
29.208752,400
29.210024,400
29.2113,144
29.212568,16
29.213772,1
29.214872,9
29.215976,9
29.21708,9
29.218184,16
29.219364,49
29.220552,81
29.221748,49
29.222948,1
29.224052,225
29.225328,576
29.226596,441
29.227876,121
29.229156,4
29.230256,9
29.23136,25
29.232548,16
29.233736,16
29.23492,25
29.236108,64
29.2373,100
29.238584,49
29.239768,16
29.24096,289
29.242232,441
29.24352,256
29.244792,36
29.245976,0
29.247084,9
29.248184,16
29.249376,9
29.25048,9
29.25158,25
29.25278,64
29.253956,100
29.255236,64
29.256436,4
29.25754,121
29.258816,441
29.260088,484
29.261364,196
29.262636,16
29.263824,0
29.26494,1
29.26604,4
29.267144,4
29.268248,16
29.269436,49
29.27062,81
29.271812,81
29.273004,4
29.27412,121
29.275392,484
29.27666,400
29.27794,144
29.279212,4
29.280324,4
29.281424,9
29.282528,9
29.28364,9
29.28474,16
29.285916,49
29.2871,100
29.288384,81
29.289576,36
29.290776,16
29.291968,324
29.293236,625
29.294516,324
29.295792,64
29.296988,0
29.298088,4
29.299188,4
29.300296,9
29.301392,16
29.30258,36
29.303772,64
29.304956,100
29.30624,36
29.307436,25
29.308616,400
29.3099,576
29.31118,289
29.312452,49
29.313632,0
29.31474,9
29.31584,9
29.316952,16
29.318136,25
29.319332,49
29.320524,81
29.321708,81
29.3229,16
29.324088,36
29.32528,361
29.32656,576
29.327836,289
29.329108,49
29.3303,0
29.3314,16
29.3326,16
29.33378,16
29.334976,36
29.336156,64
29.337344,100
29.33862,81
29.339828,1
29.340928,144
29.342192,484
29.343476,324
29.344748,81
29.345948,4
29.347052,1
29.348152,4
29.349256,1
29.350356,4
29.351456,16
29.352644,49
29.353832,100
29.355108,100
29.3564,16
29.35758,64
29.358768,400
29.360044,529
29.361328,196
29.362604,36
29.363784,0
29.364892,4
29.365992,4
29.367096,4
29.3682,9
29.369308,36
29.370496,64
29.371688,64
29.372884,16
29.374072,36
29.37526,324
29.376544,400
29.377816,196
29.379084,16
29.380276,0
29.38138,4
29.38248,1
29.383596,1
29.384696,9
29.385808,36
29.386996,64
29.388172,81
29.389372,49
29.39056,0
29.391668,225
29.392944,625
29.394224,441
29.395492,121
29.396768,1
29.397872,9
29.398976,16
29.400168,9
29.40128,9
29.40238,25
29.403568,36
29.404752,49
29.405944,16
29.407136,9
29.40824,169
29.40952,324
29.410796,144
29.412072,25
29.413264,0
29.414364,1
29.415472,4
29.416576,1
29.41768,4
29.41878,16
29.419972,36
29.42116,49
29.422356,25
29.42354,0
29.424648,196
29.425928,441
29.427196,324
29.428476,64
29.42966,1
29.430764,1
29.43188,4
29.43298,9
29.434084,9
29.435192,16
29.436376,64
29.437552,100
29.438836,81
29.440044,16
29.441224,36
29.442412,324
29.44368,529
29.444964,256
29.446244,49
29.447432,0
29.44854,1
29.449644,4
29.45074,4
29.451848,16
29.453028,49
29.45422,81
29.455416,81
29.456608,9
29.45772,64
29.4589,400
29.46018,361
29.461452,144
29.462732,16
29.46392,0
29.465028,1
29.466124,4
29.467236,4
29.468336,9
29.469436,49
29.47062,100
29.4719,121
29.473188,9
29.474284,121
29.475564,529
29.476836,576
29.478124,256
29.479388,16
29.48058,4
29.48168,25
29.482872,16
29.484064,9
29.485164,16
29.486352,49
29.487548,100
29.488808,100
29.4901,9
29.491208,144
29.49248,484
29.493756,361
29.495028,81
29.496224,1
29.497324,4
29.498432,9
29.499536,4
29.50064,4
29.501744,9
29.502844,25
29.504028,81
29.505216,81
29.506412,25
29.507608,36
29.5088,400
29.51008,576
29.511348,289
29.51262,36
29.51382,0
29.51492,9
29.516024,9
29.517124,9
29.518236,16
29.519424,49
29.520608,64
29.521792,81
29.522996,25
29.524184,25
29.525372,400
29.526644,625
29.527924,361
29.5292,64
29.530396,0
29.531496,9
29.5326,9
29.533696,9
29.5348,9
29.535912,25
29.537092,64
29.538276,81
29.539492,25
29.54068,25
29.541856,324
29.54314,484
29.544412,256
29.545688,36
29.546884,1
29.547984,16
29.549168,9
29.550272,9
29.551376,16
29.552568,36
29.55376,64
29.554952,81
29.556144,36
29.557332,1
29.558432,196
29.559716,361
29.560992,225
29.562268,64
29.563464,4
29.564556,0
29.56566,1
29.56676,0
29.567876,4
29.568972,25
29.570164,64
29.571348,121
29.572628,81
29.57382,0
29.574924,289
29.576212,729
29.57748,529
29.578752,121
29.580032,1
29.581132,4
29.582236,9
29.583336,9
29.584448,9
29.58556,16
29.586736,49
29.587924,81
29.589112,64
29.590312,0
29.59142,144
29.592696,484
29.593972,324
29.595244,81
29.59644,1
29.59754,4
29.598644,1
29.599756,4
29.600856,4
29.601956,25
29.603148,49
29.60434,81
29.605516,64
29.606712,0
29.60782,121
29.609104,400
29.61038,324
29.611644,100
29.612924,9
29.614032,1
29.615136,4
29.61624,4
29.617344,4
29.618448,9
29.61956,49
29.620728,100
29.622012,100
29.623284,25
29.624488,64
29.625676,484
29.626952,576
29.62822,256
29.629508,36
29.630688,0
29.6318,4
29.632904,4
29.634004,9
29.635104,25
29.636292,49
29.63748,81
29.638672,81
29.639872,16
29.641064,64
29.642244,400
29.643524,529
29.644796,225
29.64608,16
29.647268,1
29.64836,25
29.649552,16
29.650744,9
29.651848,9
29.652952,25
29.654144,49
29.655344,49
29.656532,9
29.657636,64
29.65882,324
29.6601,361
29.66138,144
29.662652,16
29.663832,0
29.66494,4
29.66604,9
29.667152,4
29.668256,16
29.669448,49
29.670628,100
29.671908,121
29.67318,49
29.674376,36
29.675568,441
29.676848,676
29.678116,400
29.679396,100
29.680676,0
29.681776,9
29.682876,25
29.684072,25
29.685256,36
29.686436,81
29.68762,100
29.688912,100
29.690192,9
29.691296,121
29.692564,529
29.693844,576
29.695124,225
29.696404,25
29.697584,1
29.698684,9
29.699796,9
29.700896,16
29.70208,36
29.703272,64
29.70446,100
29.705728,100
29.70702,9
29.708124,121
29.7094,576
29.710684,529
29.711948,196
29.71322,9
29.714328,4
29.715436,16
29.71662,16
29.717812,16
29.719,25
29.720188,49
29.721372,81
29.72256,64
29.723772,4
29.724872,121
29.726144,361
29.72742,289
29.728692,81
29.729892,9
29.730992,0
29.7321,1
29.733204,4
29.734304,9
29.7354,16
29.736588,36
29.73778,81
29.738972,81
29.740168,16
29.74136,64
29.742544,324
29.743816,361
29.7451,144
29.74638,16
29.747572,0
29.748672,0
29.749772,0
29.750876,1
29.751976,9
29.753076,36
29.754272,64
29.755464,81
29.756664,25
29.757848,49
29.759044,361
29.760316,529
29.761592,256
29.762868,36
29.764052,0
29.765156,9
29.76626,4
29.76736,9
29.768472,16
29.769656,64
29.770848,100
29.77212,121
29.773396,36
29.774596,25
29.775776,361
29.777064,576
29.778336,256
29.779604,36
29.7808,0
29.7819,4
29.783,4
29.78412,4
29.785224,9
29.786324,25
29.787516,64
29.788688,81
29.789892,25
29.79108,36
29.79228,361
29.793556,484
29.79482,225
29.7961,16
29.797284,4
29.798396,25
29.799584,16
29.800776,25
29.80196,25
29.803152,49
29.804328,81
29.805524,49
29.806732,9
29.807832,256
29.809104,484
29.81038,324
29.811652,81
29.812852,1
29.813956,4
29.815056,16
29.816248,9
29.817344,4
29.818448,9
29.819552,36
29.82074,64
29.821928,81
29.82312,36
29.82432,1
29.825424,196
29.8267,400
29.827972,256
29.829248,64
29.830444,4
29.831544,0
29.832648,0
29.833756,0
29.834856,1
29.83596,16
29.837148,49
29.838324,81
29.839524,64
29.840732,1
29.841832,196
29.8431,400
29.84438,256
29.84566,49
29.846852,1
29.847952,0
29.849048,1
29.850152,4
29.85126,1
29.85236,9
29.853472,25
29.854656,49
29.855856,16
29.857048,16
29.85824,225
29.859508,361
29.86078,169
29.862068,25
29.863252,1
29.86436,9
29.865456,16
29.86664,9
29.867752,9
29.868856,16
29.87004,36
29.871236,64
29.872428,64
29.87362,4
29.874724,81
29.875916,361
29.877188,361
29.878464,169
29.879748,25
29.880928,0
29.882036,4
29.883136,9
29.884244,4
29.885348,9
29.886448,25
29.887644,49
29.88884,49
29.890016,9
29.891124,81
29.892316,324
29.893596,289
29.894872,100
29.896148,9
29.897244,0
29.898352,0
29.89946,0
29.900564,1
29.901668,4
29.902768,16
29.903964,49
29.90516,64
29.906344,36
29.907532,4
29.908632,196
29.909916,361
29.911196,196
29.912468,36
29.913656,1
29.914752,0
29.91586,1
29.916964,1
29.918072,1
29.919176,9
29.920284,49
29.921472,100
29.922748,100
29.92402,1
29.925124,196
29.926412,625
29.92768,576
29.928956,196
29.930228,9
29.931332,9
29.932432,25
29.933628,16
29.934824,25
29.936008,36
29.937188,81
29.938372,81
29.939572,64
29.940768,0
29.94188,169
29.943152,484
29.94442,324
29.9457,81
29.946892,4
29.948,4
29.949104,4
29.950208,4
29.951312,4
29.952416,9
29.953508,36
29.9547,64
29.955896,36
29.957084,9
29.9582,225
29.959472,441
29.96074,256
29.96202,49
29.963204,0
29.96432,9
29.965424,9
29.966528,9
29.967628,4
29.968736,9
29.969832,36
29.971024,64
29.972208,64
29.973404,16
29.9746,36
29.975792,289
29.977056,400
29.97834,225
29.979612,36
29.980812,1
29.981912,0
29.983016,1
29.98412,4
29.98522,9
29.986316,49
29.987504,100
29.988784,121
29.990064,25
29.991264,64
29.99244,529
29.993724,676
29.994996,324
29.996284,49
29.997468,0
29.998564,9
29.999672,9
30.000776,9
30.00188,16
30.003072,49
30.00426,81
30.005448,100
30.006732,9
30.007836,100
30.009108,441
30.010384,361
30.011664,81
30.012852,1
30.013956,4
30.01506,4
30.01616,4
30.017268,1
30.018368,9
30.019472,36
30.020668,81
30.021852,100
30.023124,121
30.024408,1
30.025512,256
30.026792,729
30.028068,576
30.02934,144
30.030616,4
30.031716,9
30.032816,25
30.034012,25
30.035204,25
30.036396,49
30.037572,81
30.03876,64
30.039956,25
30.04116,9
30.042264,289
30.043536,576
30.044804,324
30.046084,64
30.04728,0
30.048384,9
30.049488,9
30.050592,4
30.051696,9
30.052796,16
30.05398,36
30.055176,64
30.05636,16
30.05756,36
30.058752,289
30.06002,400
30.0613,196
30.062572,25
30.063768,0
30.064872,9
30.065976,9
30.067076,9
30.068176,16
30.069368,25
30.070556,64
30.071744,81
30.072936,49
30.074136,0
30.075236,196
30.076516,484
30.077784,361
30.079064,100
30.080348,9
30.081448,0
30.082548,1
30.08366,4
30.084756,4
30.085856,16
30.087044,49
30.088244,81
30.089432,64
30.090624,1
30.091728,100
30.093,324
30.094276,289
30.09556,100
30.096836,16
30.09802,0
30.099124,0
30.100228,1
30.101332,1
30.102432,9
30.103532,36
30.104732,81
30.10592,81
30.107116,1
30.108216,121
30.109492,324
30.110772,225
30.112052,64
30.113236,4
30.114336,0
30.115444,4
30.116548,1
30.117652,1
30.118756,1
30.119856,16
30.121052,81
30.122236,100
30.123508,64
30.124708,4
30.125812,256
30.12708,484
30.128368,289
30.129636,64
30.130828,1
30.131932,1
30.133032,4
30.134136,1
30.13524,4
30.13636,9
30.13746,36
30.138648,49
30.13984,36
30.141024,0
30.142128,169
30.143404,361
30.144688,225
30.145964,49
30.147148,4
30.148252,1
30.149356,1
30.15046,1
30.15156,4
30.152672,16
30.15386,49
30.155044,81
30.156236,64
30.157436,0
30.158536,225
30.159812,576
30.161088,400
30.162368,100
30.163636,0
30.16474,9
30.16584,16
30.167036,9
30.168144,16
30.169332,25
30.170524,49
30.171704,81
30.172896,81
30.174092,1
30.175192,144
30.176484,529
